,measure_id,measure_name,location_id,location_name,cause_id,cause_name,metric_id,metric_name,year,GBD_val,upper,lower,WBLocation,Country Code,GDP_value,Lvl1_category
115547,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2011,367.5723767028897,417.8844657413975,332.89360319598734,Sub-Saharan Africa,SSF,1583.702845,Non-communicable diseases
115553,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2012,364.5867540009555,417.6543640648066,329.3979334513988,Sub-Saharan Africa,SSF,1611.014444,Non-communicable diseases
115559,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2013,360.35803755364435,416.01094748131834,324.8606550441096,Sub-Saharan Africa,SSF,1645.804132,Non-communicable diseases
115565,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2014,358.08053336844904,416.92351072140025,322.48370325043754,Sub-Saharan Africa,SSF,1676.649191,Non-communicable diseases
115571,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2015,357.0559042513218,418.9471594150347,319.9980815896443,Sub-Saharan Africa,SSF,1679.850339,Non-communicable diseases
115577,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2017,350.12776343142133,419.7919227894654,312.182355862169,Sub-Saharan Africa,SSF,1652.4995470000001,Non-communicable diseases
115583,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,542,Neurological disorders,3,Rate,2016,356.2864451798985,423.55851974630235,318.60969209457784,Sub-Saharan Africa,SSF,1655.272522,Non-communicable diseases
115589,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1991,677.1884256405432,695.1339013825134,665.7974198377727,Europe & Central Asia,ECS,17575.96127,Non-communicable diseases
115592,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1990,667.6496781768916,686.1075592087603,656.5289085594367,Europe & Central Asia,ECS,17567.83478,Non-communicable diseases
115598,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1992,684.6183584673181,703.4621345173558,672.6678527559711,Europe & Central Asia,ECS,17398.18001,Non-communicable diseases
115607,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1993,700.3663313839871,725.7726246713513,683.6040674495388,Europe & Central Asia,ECS,17189.378119999998,Non-communicable diseases
115613,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1994,709.6689603466061,737.2835727071841,690.8423941902823,Europe & Central Asia,ECS,17334.54905,Non-communicable diseases
115619,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1995,716.7784073262295,743.1567864146155,698.6573702138617,Europe & Central Asia,ECS,17674.73059,Non-communicable diseases
115625,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1996,718.2501030351751,741.1807667882863,702.9369700966707,Europe & Central Asia,ECS,17960.54334,Non-communicable diseases
115631,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1997,718.5269592930313,737.7467861464937,706.3800892750764,Europe & Central Asia,ECS,18463.4578,Non-communicable diseases
115637,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1998,721.698728949796,739.6453029045305,711.0687463056372,Europe & Central Asia,ECS,18897.76368,Non-communicable diseases
115643,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,1999,733.5645883882405,753.1250603765642,721.7394447503875,Europe & Central Asia,ECS,19420.02181,Non-communicable diseases
115649,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2000,740.3200556265184,757.7612826404293,729.4687794653564,Europe & Central Asia,ECS,20233.50565,Non-communicable diseases
115655,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2001,749.8747261576027,765.9704810005804,740.3150928089408,Europe & Central Asia,ECS,20647.5813,Non-communicable diseases
115661,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2002,762.8390755514723,781.837627333392,751.807192416225,Europe & Central Asia,ECS,20969.71905,Non-communicable diseases
115667,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2003,776.2174244392128,795.850503665376,763.6633601710492,Europe & Central Asia,ECS,21306.66481,Non-communicable diseases
115673,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2005,793.3873177962822,807.8385925754536,783.8990969268052,Europe & Central Asia,ECS,22471.4264,Non-communicable diseases
115679,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2004,776.5957682191214,790.4392920135875,767.0865346905313,Europe & Central Asia,ECS,21933.64271,Non-communicable diseases
115685,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2006,799.535179182449,811.2083830552257,792.7840411235518,Europe & Central Asia,ECS,23284.684680000002,Non-communicable diseases
115691,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2008,824.8473297952423,838.9440185481649,817.3862647830119,Europe & Central Asia,ECS,24207.07061,Non-communicable diseases
115697,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2007,810.3572309400337,822.5928724669186,804.0920020645086,Europe & Central Asia,ECS,24061.31393,Non-communicable diseases
115703,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2009,834.1445084649351,847.0961633276289,828.434888696725,Europe & Central Asia,ECS,23030.4587,Non-communicable diseases
115709,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2010,845.0554722600576,857.3713861760574,838.9756456435243,Europe & Central Asia,ECS,23532.29804,Non-communicable diseases
115715,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2011,854.5494021372383,865.1341561388222,846.5387073201266,Europe & Central Asia,ECS,24041.87231,Non-communicable diseases
115721,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2012,867.9776007762822,879.025843136645,858.9788771765202,Europe & Central Asia,ECS,24016.90085,Non-communicable diseases
115727,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2013,877.7316731429838,888.8852989089794,868.4922077035327,Europe & Central Asia,ECS,24118.39184,Non-communicable diseases
115733,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2015,910.5890667732376,921.1019460515233,898.3610074064516,Europe & Central Asia,ECS,24809.90336,Non-communicable diseases
115739,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2014,885.9024768876103,895.8508924446201,872.5301115840501,Europe & Central Asia,ECS,24446.87946,Non-communicable diseases
115745,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2017,911.1963220355369,928.3143295688443,890.0698309551907,Europe & Central Asia,ECS,25693.67175,Non-communicable diseases
115748,4,YLLs (Years of Life Lost),240,Europe & Central Asia,542,Neurological disorders,3,Rate,2016,912.1171447089367,923.7513213328008,898.5753628274538,Europe & Central Asia,ECS,25146.54653,Non-communicable diseases
120965,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1991,251.74193934508517,274.4967530703516,217.30629165255803,Middle East & North Africa,MEA,5007.3669469999995,Non-communicable diseases
120968,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1990,253.6789208644452,278.5928246314343,216.73885133098477,Middle East & North Africa,MEA,4930.111692,Non-communicable diseases
120977,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1992,250.68218131224603,271.82517165910315,218.5433019285997,Middle East & North Africa,MEA,5158.746097,Non-communicable diseases
120983,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1993,250.73673015652054,270.5454720399542,220.25214712336108,Middle East & North Africa,MEA,5185.610254,Non-communicable diseases
120989,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1994,250.46129695822586,269.14278411123047,221.9251698889697,Middle East & North Africa,MEA,5208.481291,Non-communicable diseases
120995,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1995,249.90727448879085,267.17797442725526,223.3090209425006,Middle East & North Africa,MEA,5219.992819,Non-communicable diseases
121001,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1996,249.0407700386928,265.3843134352111,224.1856570956803,Middle East & North Africa,MEA,5356.740562,Non-communicable diseases
121007,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1997,250.1131976006868,265.6358630183466,227.55219738177018,Middle East & North Africa,MEA,5425.614858,Non-communicable diseases
121013,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1998,248.55576474204085,262.75063589753967,228.2278438650915,Middle East & North Africa,MEA,5564.639066,Non-communicable diseases
121019,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,1999,248.55566228053917,261.7104337802894,229.89527197788482,Middle East & North Africa,MEA,5555.423283,Non-communicable diseases
121025,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2000,248.17377076942216,260.86630808073966,230.57257747469998,Middle East & North Africa,MEA,5764.627488,Non-communicable diseases
121031,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2001,249.5575775637311,261.36853893990383,233.2153710132548,Middle East & North Africa,MEA,5725.478419,Non-communicable diseases
121037,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2002,251.96757244360734,264.4222405824081,235.79960861521118,Middle East & North Africa,MEA,5712.099403,Non-communicable diseases
121043,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2003,252.94860367735114,264.82046477284763,237.6667604942944,Middle East & North Africa,MEA,5911.671955,Non-communicable diseases
121049,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2004,254.90658809931298,265.92665314320516,241.0040245814121,Middle East & North Africa,MEA,6265.435896,Non-communicable diseases
121055,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2005,257.0771807437624,267.8821075018273,244.3619458844624,Middle East & North Africa,MEA,6452.520764,Non-communicable diseases
121061,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2006,259.07392288930333,269.2942650475317,247.66088538451595,Middle East & North Africa,MEA,6698.544844,Non-communicable diseases
121067,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2008,262.9269948848215,272.51271979926025,253.55874243647628,Middle East & North Africa,MEA,7046.009045999999,Non-communicable diseases
121073,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2007,260.5711151077271,270.4466594471404,250.2405208830637,Middle East & North Africa,MEA,6893.893139,Non-communicable diseases
121079,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2009,266.63092758957856,275.98931933321165,257.94101698573616,Middle East & North Africa,MEA,6933.149464,Non-communicable diseases
121085,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2010,270.25859725074696,278.96658831625433,262.1740649461617,Middle East & North Africa,MEA,7126.771934,Non-communicable diseases
121091,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2011,272.95052170721334,281.62993517815914,264.62962741579827,Middle East & North Africa,MEA,7234.311307999999,Non-communicable diseases
121097,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2012,275.0525271991473,283.46814875382944,266.24082200489744,Middle East & North Africa,MEA,7363.59539,Non-communicable diseases
121103,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2013,278.0877842897761,287.3879647175992,268.34915008458495,Middle East & North Africa,MEA,7410.019507999999,Non-communicable diseases
121109,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2014,281.375750134871,291.1030055363158,270.87619494300384,Middle East & North Africa,MEA,7476.846708,Non-communicable diseases
121115,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2015,284.9719896103437,294.5215501642936,274.6210720451876,Middle East & North Africa,MEA,7527.284917,Non-communicable diseases
121121,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2017,286.29784338465544,297.5421777044816,275.54489602359365,Middle East & North Africa,MEA,7737.846498999999,Non-communicable diseases
121127,4,YLLs (Years of Life Lost),243,Middle East & North Africa,542,Neurological disorders,3,Rate,2016,285.6512538562535,296.1969589670061,275.79591675704563,Middle East & North Africa,MEA,7750.252789,Non-communicable diseases
122138,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1991,349.1314638143769,378.849309209988,328.6878690663505,East Asia & Pacific,EAS,4319.3402719999995,Non-communicable diseases
122144,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1990,344.9827915790905,374.7027167678437,323.6221569416452,East Asia & Pacific,EAS,4194.6643109999995,Non-communicable diseases
122150,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1992,355.44063950810613,383.4716860227277,334.67567270209673,East Asia & Pacific,EAS,4409.2390700000005,Non-communicable diseases
122159,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1993,358.7366010315518,386.22656254703423,338.808879867632,East Asia & Pacific,EAS,4492.073627000001,Non-communicable diseases
122165,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1994,360.92835241514325,388.12621872146303,341.7304505489642,East Asia & Pacific,EAS,4628.659429,Non-communicable diseases
122171,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1995,364.79962039351153,390.6898006595467,345.2871266191861,East Asia & Pacific,EAS,4807.179025,Non-communicable diseases
122177,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1996,367.0908393660037,391.85523158448797,348.5575541522506,East Asia & Pacific,EAS,4993.327078,Non-communicable diseases
122183,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1997,369.5680134006976,392.2919208047267,352.9938451792186,East Asia & Pacific,EAS,5108.942051,Non-communicable diseases
122189,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1998,373.1155201432568,393.6024876240633,357.691976067709,East Asia & Pacific,EAS,5049.807887,Non-communicable diseases
122195,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,1999,375.7647299729129,394.7461644647273,360.9880771848525,East Asia & Pacific,EAS,5149.708096,Non-communicable diseases
122201,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2000,378.1168808519866,395.92180730675796,363.90637130501574,East Asia & Pacific,EAS,5350.870906,Non-communicable diseases
122207,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2001,379.53345777087736,393.7241344851388,366.6412812609618,East Asia & Pacific,EAS,5445.22764,Non-communicable diseases
122213,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2002,382.0728129653785,394.9296590123063,371.81961544690466,East Asia & Pacific,EAS,5594.411594,Non-communicable diseases
122219,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2003,385.0500220438266,397.52058991826965,376.11483137051005,East Asia & Pacific,EAS,5786.364674,Non-communicable diseases
122225,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2005,392.1999359891275,402.20325825868883,384.90288799364265,East Asia & Pacific,EAS,6295.724615,Non-communicable diseases
122231,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2004,389.5051312640824,401.5358288433786,380.96890788765955,East Asia & Pacific,EAS,6037.854277,Non-communicable diseases
122237,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2006,393.94386368963256,400.420489262712,387.3940628781282,East Asia & Pacific,EAS,6596.0326780000005,Non-communicable diseases
122243,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2008,412.1667076121972,418.2261802945469,404.5882603858902,East Asia & Pacific,EAS,7168.063584999999,Non-communicable diseases
122249,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2007,400.864912234108,406.9107422283148,393.61406232005913,East Asia & Pacific,EAS,6973.347623999999,Non-communicable diseases
122255,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2009,424.7198807396331,430.9358884945705,417.1784620134097,East Asia & Pacific,EAS,7218.346723000001,Non-communicable diseases
122261,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2010,437.36242638351416,444.8335490567152,430.2354431126172,East Asia & Pacific,EAS,7676.520589,Non-communicable diseases
122267,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2011,450.6650194200754,458.3074528631017,443.59436527128213,East Asia & Pacific,EAS,7977.522825,Non-communicable diseases
122273,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2012,461.86127551605597,469.65774605504464,453.4960133036969,East Asia & Pacific,EAS,8294.49765,Non-communicable diseases
122279,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2013,470.38089888568396,478.68673318951073,459.44084727283655,East Asia & Pacific,EAS,8629.708663,Non-communicable diseases
122285,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2015,500.8102085197942,510.37491214726936,488.8858839103642,East Asia & Pacific,EAS,9233.973616,Non-communicable diseases
122291,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2014,485.24001983684866,494.33345980963094,473.8036671481482,East Asia & Pacific,EAS,8924.762067,Non-communicable diseases
122297,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2017,523.8681399345917,537.4876428656935,508.52906308164637,East Asia & Pacific,EAS,9915.066321,Non-communicable diseases
122303,4,YLLs (Years of Life Lost),239,East Asia & Pacific,542,Neurological disorders,3,Rate,2016,515.3983632468032,526.5978557120801,502.9928004709541,East Asia & Pacific,EAS,9547.731706999999,Non-communicable diseases
123317,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1991,379.85894090302554,428.45159995648635,305.52525035035814,South Asia,SAS,547.0526593,Non-communicable diseases
123320,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1990,378.72186899998945,429.5382063407666,298.9833683011555,South Asia,SAS,548.5863345,Non-communicable diseases
123329,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1992,379.7055075275582,427.28762290017823,306.6035599434236,South Asia,SAS,566.0465074,Non-communicable diseases
123335,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1993,372.32735894206775,416.4279384147709,305.52876278830695,South Asia,SAS,578.562813,Non-communicable diseases
123341,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1994,364.24963315260203,406.4871778149469,302.3127351158925,South Asia,SAS,600.9564922000001,Non-communicable diseases
123347,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1995,361.3980168078215,400.48787565898897,300.6089716249269,South Asia,SAS,629.7209376000001,Non-communicable diseases
123353,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1996,356.35939306720866,393.31348743374036,298.74181887678776,South Asia,SAS,659.5312687999999,Non-communicable diseases
123359,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1997,360.6566897511581,398.2050793134758,304.0208090183576,South Asia,SAS,671.2935570000001,Non-communicable diseases
123365,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1998,359.97430543221634,395.51558883264056,307.3723851629725,South Asia,SAS,695.3695863,Non-communicable diseases
123371,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,1999,356.09088676550056,389.72240338582986,307.12418347616347,South Asia,SAS,735.3062832,Non-communicable diseases
123377,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2000,353.8021379123131,385.9429105456226,307.35201840813977,South Asia,SAS,751.2515794,Non-communicable diseases
123383,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2001,348.2910182617756,379.67616062022415,307.029742158215,South Asia,SAS,769.380109,Non-communicable diseases
123389,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2002,338.3561358587454,366.14944852594977,302.09314832180337,South Asia,SAS,783.8456035,Non-communicable diseases
123395,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2003,330.1636263488792,356.45324809646047,298.7160546227914,South Asia,SAS,826.0547038,Non-communicable diseases
123401,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2004,326.9190935354225,351.9952897410731,296.6854945527981,South Asia,SAS,873.3492195,Non-communicable diseases
123407,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2005,328.05415084805685,352.877413794311,298.94984124685806,South Asia,SAS,934.4303573999999,Non-communicable diseases
123413,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2006,322.86896278054223,346.75259354355086,297.3007065204395,South Asia,SAS,999.4273619999999,Non-communicable diseases
123419,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2008,321.1142701306518,345.82727369310044,299.6814485348338,South Asia,SAS,1097.8836800000001,Non-communicable diseases
123425,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2007,319.45499148778913,343.4593884047052,295.74064719832495,South Asia,SAS,1072.7871910000001,Non-communicable diseases
123431,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2009,321.527249285349,345.5689473055458,301.3194441026672,South Asia,SAS,1164.261834,Non-communicable diseases
123437,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2010,323.8315014855592,348.91885846148966,304.8411119308562,South Asia,SAS,1252.178771,Non-communicable diseases
123443,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2011,323.2359775814985,349.0891136517508,305.93501820071975,South Asia,SAS,1312.186059,Non-communicable diseases
123449,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2012,316.57551916227175,343.9465707553074,300.02691936014116,South Asia,SAS,1365.538385,Non-communicable diseases
123455,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2013,315.0309641771039,342.83640017909727,298.75192525877543,South Asia,SAS,1429.321332,Non-communicable diseases
123461,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2014,316.4920893423849,344.9073933115464,300.4943083800049,South Asia,SAS,1509.255776,Non-communicable diseases
123467,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2015,316.27968202807887,343.5670215009896,300.2591036246871,South Asia,SAS,1603.302103,Non-communicable diseases
123473,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2017,323.2190330247449,351.1773664659438,306.0443908858001,South Asia,SAS,1779.70613,Non-communicable diseases
123479,4,YLLs (Years of Life Lost),244,South Asia,542,Neurological disorders,3,Rate,2016,321.46159012895606,349.81432949849403,304.6163747641551,South Asia,SAS,1691.420563,Non-communicable diseases
138941,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1990,0.4825833550162494,0.5133506139064459,0.4510683691452909,North America,NAC,36335.92503,Non-communicable diseases
138947,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1991,0.4668547205814242,0.4974727833352876,0.4378149528014485,North America,NAC,35751.8747,Non-communicable diseases
138953,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1993,0.5122529065857411,0.5493684401799732,0.4789083519561193,North America,NAC,36940.70496,Non-communicable diseases
138959,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1992,0.4761162145208684,0.5083869899315702,0.4444422645723437,North America,NAC,36425.56493,Non-communicable diseases
138965,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1994,0.5321770292460529,0.5706540085032493,0.4972505892603189,North America,NAC,37989.48988,Non-communicable diseases
138971,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1995,0.5457933821193046,0.5834959961363039,0.5094693325886326,North America,NAC,38573.15504,Non-communicable diseases
138977,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1996,0.5919759170310535,0.6328565321273891,0.5520179293129878,North America,NAC,39496.96812,Non-communicable diseases
138983,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1997,0.6174404938869937,0.6601879761156939,0.5763856174423915,North America,NAC,40773.65447,Non-communicable diseases
138989,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1998,0.6326956214111372,0.6770757167491249,0.590582485761063,North America,NAC,42085.24825,Non-communicable diseases
138995,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,1999,0.6660550614129906,0.7114438049361371,0.6239489258012519,North America,NAC,43586.39797,Non-communicable diseases
139001,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2000,0.646802661103921,0.6889219557558677,0.6066539066949521,North America,NAC,44923.36444,Non-communicable diseases
139007,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2001,0.6567481948249024,0.7000653366566127,0.6174310937771463,North America,NAC,44948.91597,Non-communicable diseases
139013,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2002,0.7254842781732246,0.7714006787848862,0.6818025946464565,North America,NAC,45382.50935,Non-communicable diseases
139019,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2003,0.7376776313049596,0.7838432538232143,0.692118422387532,North America,NAC,46206.9726,Non-communicable diseases
139025,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2004,0.7158573653155264,0.7616242521366191,0.6730531134492628,North America,NAC,47479.80255,Non-communicable diseases
139031,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2005,0.6897606306135616,0.7319230918320391,0.6491039733803631,North America,NAC,48608.10518,Non-communicable diseases
139037,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2006,0.6872166140446757,0.7281235396317294,0.6475727178872701,North America,NAC,49432.09429,Non-communicable diseases
139043,4,YLLs (Years of Life Lost),44638,North America,558,Mental disorders,3,Rate,2007,0.6943591033248424,0.7349781126752661,0.654227120621062,North America,NAC,49847.66816,Non-communicable diseases
